2475	3722	16456	6081	4483	19474	20555	10558	4351	4052	20066
1547	5612	22269	11685	23297	19891	18996	21694	7927	19412	15951
288	15139	7767	3059	1455	12056	12721	7938	19334	3233	5711
6664	7486	17133	2931	20176	20158	9634	20002	13129	10015	13595
218	22642	9357	11999	22898	4446	8059	1913	22365	10039	15203
10305	22970	7928	16564	8402	9988	7039	10195	22389	5451	8731
19073	1005	18826	11109	13748	11891	21530	15924	21128	6841	11064
3240	11632	18386	22456	3963	14719	4244	4599	8098	7599	12862
5666	11543	9276	19923	19171	19591	6005	8623	22777	1255	20078
17064	13244	323	11349	6637	8611	6695	4750	20985	18144	5584
20309	6210	16745	10959	14284	2893	20916	10985	9664	9065	11703
17833	21598	22375	12890	10779	11241	13115	9222	21139	1217	15337
15514	12517	18953	11458	17296	8751	7213	12078	4994	4391	14976
3842	21548	10955	11679	16551	8514	17999	20557	16497	12122	23056
10551	20186	66	11038	22049	2130	1089	22093	9069	3470	8079
19208	22044	2732	1325	22309	967	22951	1366	11745	5556	6926
2805	18271	10046	4277	207	19518	17387	9701	8515	6813	10532
19714	21923	13493	1768	18819	6093	14086	13695	12781	9782	445
22160	15778	13629	10312	19769	8567	22096	15558	19730	11861	18492
10729	16847	273	4119	4392	11480	20396	3505	7220	390	5546
17277	8531	17390	22364	7167	2217
7325	3832	19899	21104	8400	3906
6218	20330	14943	14477	5614	1582
21534	14286	14624	14809	6775	22838
15786	6527	15848	5288	13523	9692
12696	15315	602
17081	6828	13578
3492	6510	20337
6113	5090	7290
20122	15539	19267
10412	19090	17863
2546	2295	19448
20296	2296	2627
6740	14224	10460
12878	6055	15452
15152	15699	563
15414	21900	19161
11126	15975	3733
4379	15742	6475
17203	5870	18537
4912	260	21115
23164	4273	1694
1082	5287	11152
14537	2277	19232
13414	15608	12926
17043	18241	18313
208	6118	20777
9140	19241	22845
18527	5035	4161
20867	22650	5585
7875	10358	1898
3563	14833	21329
14705	3359	13959
4507	11976	20017
22424	12925	8308
8739	15561	8010
6408	20723	20928
12337	7864	15777
12742	20430	17351
6259	1865	9808
8343	17441	2551
2167	3025	23181
22718	13243	4797
4223	4982	4395
1609	16748	17625
8463	15204	19632
6583	9112	20284
11334	19370	4763
746	18560	15222
8796	12725	15176
10245	15567	9991
17447	18373	21523
1473	5286	15793
17675	21170	6699
15515	15942	8733
7047	11348	14584
20435	19603	1961
18851	7069	11402
19180	6487	2979
2650	13282	9040
22613	23266	4786
20832	3001	23129
3850	5255	6601
19827	15438	13956
15798	4430	11318
4724	8719	21209
18127	844	21379
7427	22987	10233
22949	8145	21778
7622	14471	18874
8566	14340	3381
3373	419	11514
15127	917	13136
19375	18740	4951
960	2856	17804
662	8107	10298
10993	11755	19142
11400	18818	521
7210	18658	8285
9496	20836	5655
14654	13694	12705
20381	16473	7271
12796	3280	23370
13893	7667	1736
5485	18321	7789
11242	18771	17282
817	21060	15985
666	20461	22464
7696	19774	4324
12239	14014	4759
5011	10472	4137
3047	2444	3818
1594	20382	538
7051	21874	1697
18539	26	21487
