2510	12817	11890	13009	5343	1775	10496	13302	13348	17880
6766	16330	2412	7944	2483	7602	12482	6942	3070	9231
16410	1766	1240	10046	12091	14475	7003	202	7733	11237
15562	4695	13931	17100	11102	770	3848	4216	7132	10929
16469	17153	8177	8723	12861	15948	2251	1500	11526	8590
14813	3505	12654	1079	11736	6290	2299	17073	6330	5997
390	16492	13989	1320	14600	7061	6583	458	894	1596
8625	7644	1322	16647	15763	10439	8740	5529	2969	13893
13425	13121	5344	8739	4953	7654	17848	9334	9533	2731
12506	10992	8762	5395	6424	11688	3193	17601	14679	8204
5466	15487	1642	6671	13557	4074	7182	4436	12398	12973
1958	13041	6579	15984	3762	16633	6113	11509	7227	28
17202	4813	14024	15099	2648	4476	2260	6507	9930	9232
14186	14510	6818	7665	12708	2645	16687	13255	8239	15884
1751	7847	17987	11410	3345	17133	17655	5027	1261	17191
8056	4264	13915	8217	6118	8072	6278	6835	5038	15008
13625	2999	5336	11687	13500	5723	13903	766	6293	155
12316	14093	7372	16846	15357	9865	17869	1429	16681	202
15062	1123	6454	17625	3213	39	1669	1770	13636	16555
13053	7597	11481	1336	3343	11387	5463	17830	13741	5976
1956	13509	1664	16867	8168	13421	17078	3285	17138	1572
16711	1499	4805	13584	14759	2844	13110	7356	5850	8330
6521	8528	14170	6681	16992	12867	14326	15227	4082	8595
16176	8184	8572	1923	935	8900	13020	6812	9778	3391
3946	4711	15314	15108	15634	4144	4372	9207	10715	1291
16601	5864	10968	4724	9235	6988	3307	6515	7004	16328
16217	4227	9735	15857	5003	2532	4451	8574	2149	6908
9506	8949	12035	9701	3124	14295	8567	13614	5159	16746
2418	8669	10921	5738	147	1004	2692	9065	12877	7559
16706	8511	10314	3118	1219	7071	12376	538	2389	3297
12492	10589	5791
13528	1653	6618
10485	1307	4102
347	13580	4039
523	10311	10540
4183	6192	17159
11458	6521	9632
11594	15791	10384
11654	126	11715
6265	34	5091
7271	13900	7588
3960	11297	1612
9857	4695	16399
6423	2197	15040
4219	5979	13959
2959	578	8404
4585	658	6474
15900	11357	5249
7414	8642	1151
4130	9064	14537
14517	1356	3748
13865	12085	17295
9530	5110	1570
10862	8458	15322
16355	1774	5270
1229	11587	1632
17039	787	4703
11423	15388	6136
8413	9703	13946
4678	4072	16702
6244	4690	7164
7238	14169	5398
8679	122	11593
10954	15802	16427
9413	6717	16406
1027	17863	7836
655	8827	10286
4124	12599	12482
12955	3121	15318
8343	16634	6301
13568	5056	9920
1948	10	17395
8550	131	2151
15226	15994	13093
10966	15412	2781
13425	15831	5346
2261	1067	6346
6625	1966	13533
10575	4483	5761
14366	2019	14426
16746	1450	4830
13109	7358	7942
15376	7284	14035
14341	12625	3306
9375	7529	1537
13831	13447	4549
15658	15299	8238
4005	13264	9766
4715	6285	15383
1262	12883	15434
11123	14975	3434
5307	1112	16967
12163	12009	3681
9174	13153	10344
13456	13197	9562
1785	7549	15347
663	9748	9436
4961	11903	11574
16248	6238	666
11426	13748	14763
14431	1443	2069
2376	8154	14978
13140	1289	9046
1159	300	3319
11510	7769	15877
6430	14946	6856
8868	15622	12458
4867	6622	6850
14721	11241	12760
14233	9874	17682
16677	13195	15086
11155	7067	14160
12741	14379	8922
1930	17055	11752
12361	6523	9568
12165	5636	16011
11389	4754	9916
15903	15542	8301
12073	4918	9754
16544	17907	14814
10839	1401	5107
12320	1095	8592
15088	6521	12015
14802	3901	8920
17932	2990	1643
5102	3870	2045
540	2643	2287
5844	2482	9471
10428	637	3629
8814	7277	2678
