12918	15296	894	10855	350	453	11966	1667	18720	12943	24437	8135	2834
11861	3827	15431	8827	8253	23393	15048	5554	16297	2994	6727	19453	2371
26414	3044	20240	18313	11618	3145	10976	5786	5609	16358	2547	11557	14755
26434	2510	26719	4420	6753	917	7821	26765	11684	9811	5420	6653	19554
11928	20579	17439	19103	21162	11235	19172	22254	3420	10558	3646	11858	24120
10189	8172	5004	26082	4345	5139	15135	26522	6172	17492	8462	4392	4546
27330	21498	13424	8077	10165	9739	482	23749	1515	12788	10464	9085	20875
12009	22276	18401	7541	5871	23053	16979	16300	13566	19424	5293	18290	23917
9613	24175	11374	11736	17676	13126	20931	20290	20659	2000	7969	9386
21507	24494	11822	21771	26776	21175	27354	15815	7598	19809	611	10144
195	14244	7229	13002	14328	17987	14595	6985	7642	9434	7079	5571
10013	3641	14064	11716	4620	18119	23365	26446	26273	25164	11262	26019
15166	19403	5606	20138	1893	645	5414	12097	18635	21648	12255	13269
1895	9969	8372	17737	21679	17061	20219	2513	27199	11242	17025	1261
12845	13086	16256	15177	20822	10862	18375	6751	17532	24725	6966	18489
8373	25550	20688	16686	7894	24599	21578	12516	7115	4836	23473	25162
14375	9150	6606	21633	16224	23708	20350	4575	143	13356	10239	22868
10760	19807	7079	16382	26236	22606	16777	24312	16941	26684	8658	19279
15136	8603	332	2898	21821	23778	3232	12052	14336	7832	5600	27015
14392	26564	21616	8332	21750	10379	19730	7553	27352	2718	15202	25661
6891	13210	15284	21940	8742	10965	3176	25034	25137	25161	13267	7012
4993	9943	13260	20980	20224	20129	2120	23111	16640	23548	21445	10794
4846	2858	22663	12584	20448	4629	17825	22269	11278	26312	9463	21085
24282	18233	9220	14979	24106	14507	24838	19689	17589	7926	7893	21701
12253	26122	8035	20823	2584	4703	25178	5460	4190	7057	1144	8426
12354	7216	19484	4110	22105	1452	11457	12539	27106	14256	14113	20701
2547	26926	25933	11919	12026	24639	19741	15457	9239	26713	22838	6051
8782	14714	23363	450	19972	2622	19473	24182	2391	26205	10018	9202
15690	10472	20263	469	18876	23660	9005	12595	23818	26430	926	6156
5440	5209	14958	9882	18843	22063	12749	18473	22546	11768	4493	12833
18540	3544	9471	15893	14761	23479	22010	15491	19608	25035	9094	24836
15909	16594	23538	25136	25063	24995	5354	905	18580	15476	20710	7774
6088	17133	11498
4721	17594	18267
1645	23638	26645
14800	17920	22016
12927	350	19391
19447	19886	25992
26120	1747	11234
1588	23170	27232
2230	15468	18709
17410	11055	20645
3244	25815	14204
2858	7980	12780
3256	20418	24355
24260	16245	20948
11122	1503	15651
19272	24054	6075
4905	931	18884
23633	17244	6067
5568	26403	490
16113	16055	10524
23013	8138	12876
20699	20123	15435
27272	27296	22638
7658	17259	20553
14914	17891	12137
16323	1085	18895
21503	17141	2915
21979	23246	1271
14409	11303	12604
25591	12157	14704
18739	19265	8140
11244	5962	6647
3589	6029	6489
16416	185	9426
1267	14086	22473
17159	22404	23608
7230	22514	21605
7645	1239	10717
12028	13404	12140
14784	15425	14895
26165	18980	15386
14399	7725	14908
8463	22853	22095
5517	1854	8283
24381	260	12595
839	23743	22445
13473	8017	7716
8697	13050	16975
26656	16911	11972
26173	2504	15216
7493	6461	12840
4464	14912	3745
21461	9734	25841
4659	7599	9984
17519	7389	75
12589	9862	8680
23053	21981	25299
19246	3243	15916
21733	4467	26491
4959	10093	20074
9140	15000	12783
854	10701	25850
13624	7755	10789
3977	15812	10783
5830	6774	10151
21375	25110	5830
15985	18342	2623
4716	27211	18500
18370	12487	7335
4362	21569	16881
10421	15454	13015
5794	1239	9934
